ObjectId,country,iso3,continent,indicator,unit,year,value
265338251,Ecuador,ECU,South America,Index of forest extent,Index,1992,100.0
265338251,Ecuador,ECU,South America,Land area,1000 HA,1992,27684.0
265338251,Ecuador,ECU,South America,Share of forest area,Percent,1992,52.202961999711
517618613,"Egypt, Arab Rep. of",EGY,,Carbon stocks in forests,Million tonnes,1992,3.3981
517618613,"Egypt, Arab Rep. of",EGY,,Forest area,1000 HA,1992,46.89
517618613,"Egypt, Arab Rep. of",EGY,,Index of carbon stocks in forests,Index,1992,100.0
517618613,"Egypt, Arab Rep. of",EGY,,Index of forest extent,Index,1992,100.0
517618613,"Egypt, Arab Rep. of",EGY,,Land area,1000 HA,1992,99545.0
517618613,"Egypt, Arab Rep. of",EGY,,Share of forest area,Percent,1992,0.0471043246772816
976093290,El Salvador,SLV,North America,Carbon stocks in forests,Million tonnes,1992,46.5113
976093290,El Salvador,SLV,North America,Forest area,1000 HA,1992,709.88
976093290,El Salvador,SLV,North America,Index of carbon stocks in forests,Index,1992,100.0
976093290,El Salvador,SLV,North America,Index of forest extent,Index,1992,100.0
976093290,El Salvador,SLV,North America,Land area,1000 HA,1992,2072.0
976093290,El Salvador,SLV,North America,Share of forest area,Percent,1992,34.2606177606178
541863039,Emerging and Developing Economies,EMDETMP,,Carbon stocks in forests,Million tonnes,1992,241713.7851
541863039,Emerging and Developing Economies,EMDETMP,,Forest area,1000 HA,1992,3218985.8634
541863039,Emerging and Developing Economies,EMDETMP,,Index of carbon stocks in forests,Index,1992,100.0
541863039,Emerging and Developing Economies,EMDETMP,,Index of forest extent,Index,1992,100.0
541863039,Emerging and Developing Economies,EMDETMP,,Land area,1000 HA,1992,9640834.0742
541863039,Emerging and Developing Economies,EMDETMP,,Share of forest area,Percent,1992,33.3890806399664
185344404,"Equatorial Guinea, Rep. of",GNQ,,Carbon stocks in forests,Million tonnes,1992,335.3581
185344404,"Equatorial Guinea, Rep. of",GNQ,,Forest area,1000 HA,1992,2682.436
185344404,"Equatorial Guinea, Rep. of",GNQ,,Index of carbon stocks in forests,Index,1992,100.0
185344404,"Equatorial Guinea, Rep. of",GNQ,,Index of forest extent,Index,1992,100.0
185344404,"Equatorial Guinea, Rep. of",GNQ,,Land area,1000 HA,1992,2805.0
185344404,"Equatorial Guinea, Rep. of",GNQ,,Share of forest area,Percent,1992,95.6305169340464
440164911,"Eritrea, The State of",ERI,,Carbon stocks in forests,Million tonnes,1992,49.2890978221919
440164911,"Eritrea, The State of",ERI,,Forest area,1000 HA,1992,1144.88457028912
440164911,"Eritrea, The State of",ERI,,Index of carbon stocks in forests,Index,1992,100.0
440164911,"Eritrea, The State of",ERI,,Index of forest extent,Index,1992,100.0
440164911,"Eritrea, The State of",ERI,,Land area,1000 HA,1992,10100.0
440164911,"Eritrea, The State of",ERI,,Share of forest area,Percent,1992,11.3354907949418
468945034,"Estonia, Rep. of",EST,Europe,Carbon stocks in forests,Million tonnes,1992,132.677
468945034,"Estonia, Rep. of",EST,Europe,Forest area,1000 HA,1992,2212.498
468945034,"Estonia, Rep. of",EST,Europe,Index of carbon stocks in forests,Index,1992,100.0
468945034,"Estonia, Rep. of",EST,Europe,Index of forest extent,Index,1992,100.0
468945034,"Estonia, Rep. of",EST,Europe,Land area,1000 HA,1992,4239.0
468945034,"Estonia, Rep. of",EST,Europe,Share of forest area,Percent,1992,52.1938664779429
194056799,"Eswatini, Kingdom of",SWZ,,Carbon stocks in forests,Million tonnes,1992,21.8044
194056799,"Eswatini, Kingdom of",SWZ,,Forest area,1000 HA,1992,463.568
194056799,"Eswatini, Kingdom of",SWZ,,Index of carbon stocks in forests,Index,1992,100.0
194056799,"Eswatini, Kingdom of",SWZ,,Index of forest extent,Index,1992,100.0
194056799,"Eswatini, Kingdom of",SWZ,,Land area,1000 HA,1992,1720.0
194056799,"Eswatini, Kingdom of",SWZ,,Share of forest area,Percent,1992,26.9516279069767
915761357,"Ethiopia, The Federal Dem. Rep. of",ETH,,Carbon stocks in forests,Million tonnes,1992,1385.51190217781
915761357,"Ethiopia, The Federal Dem. Rep. of",ETH,,Forest area,1000 HA,1992,19111.3554297109
915761357,"Ethiopia, The Federal Dem. Rep. of",ETH,,Index of carbon stocks in forests,Index,1992,100.0
915761357,"Ethiopia, The Federal Dem. Rep. of",ETH,,Index of forest extent,Index,1992,100.0
915761357,"Ethiopia, The Federal Dem. Rep. of",ETH,,Land area,1000 HA,1992,100000.0
915761357,"Ethiopia, The Federal Dem. Rep. of",ETH,,Share of forest area,Percent,1992,19.1113554297109
264642858,Euro Area,EMU,,Carbon stocks in forests,Million tonnes,1992,45186.4681
264642858,Euro Area,EMU,,Forest area,1000 HA,1992,990613.5267
264642858,Euro Area,EMU,,Index of carbon stocks in forests,Index,1992,100.0
264642858,Euro Area,EMU,,Index of forest extent,Index,1992,100.0
264642858,Euro Area,EMU,,Land area,1000 HA,1992,2198839.97
264642858,Euro Area,EMU,,Share of forest area,Percent,1992,45.0516426941247
808008569,Faroe Islands,FRO,Europe,Forest area,1000 HA,1992,0.08
808008569,Faroe Islands,FRO,Europe,Index of forest extent,Index,1992,100.0
808008569,Faroe Islands,FRO,Europe,Land area,1000 HA,1992,139.6
808008569,Faroe Islands,FRO,Europe,Share of forest area,Percent,1992,0.0573065902578797
139264851,"Fiji, Rep. of",FJI,Oceania,Carbon stocks in forests,Million tonnes,1992,114.0294
139264851,"Fiji, Rep. of",FJI,Oceania,Forest area,1000 HA,1992,953.046
139264851,"Fiji, Rep. of",FJI,Oceania,Index of carbon stocks in forests,Index,1992,100.0
139264851,"Fiji, Rep. of",FJI,Oceania,Index of forest extent,Index,1992,100.0
139264851,"Fiji, Rep. of",FJI,Oceania,Land area,1000 HA,1992,1827.0
139264851,"Fiji, Rep. of",FJI,Oceania,Share of forest area,Percent,1992,52.1645320197044
313250332,Finland,FIN,Europe,Carbon stocks in forests,Million tonnes,1992,642.2978
313250332,Finland,FIN,Europe,Forest area,1000 HA,1992,21989.392
313250332,Finland,FIN,Europe,Index of carbon stocks in forests,Index,1992,100.0
313250332,Finland,FIN,Europe,Index of forest extent,Index,1992,100.0
313250332,Finland,FIN,Europe,Land area,1000 HA,1992,30459.0
313250332,Finland,FIN,Europe,Share of forest area,Percent,1992,72.1934140976394
95170030,France,FRA,Europe,Carbon stocks in forests,Million tonnes,1992,980.9054
95170030,France,FRA,Europe,Forest area,1000 HA,1992,14606.4
95170030,France,FRA,Europe,Index of carbon stocks in forests,Index,1992,100.0
95170030,France,FRA,Europe,Index of forest extent,Index,1992,100.0
95170030,France,FRA,Europe,Land area,1000 HA,1992,54756.6
95170030,France,FRA,Europe,Share of forest area,Percent,1992,26.6751405310045
208571560,French Polynesia,PYF,,Carbon stocks in forests,Million tonnes,1992,12.684
208571560,French Polynesia,PYF,,Forest area,1000 HA,1992,145.254
208571560,French Polynesia,PYF,,Index of carbon stocks in forests,Index,1992,100.0
208571560,French Polynesia,PYF,,Index of forest extent,Index,1992,100.0
208571560,French Polynesia,PYF,,Land area,1000 HA,1992,366.0
208571560,French Polynesia,PYF,,Share of forest area,Percent,1992,39.6868852459016
688918604,G20,G20,,Carbon stocks in forests,Million tonnes,1992,171852.0899
688918604,G20,G20,,Forest area,1000 HA,1992,2834932.2127
688918604,G20,G20,,Index of carbon stocks in forests,Index,1992,100.0
688918604,G20,G20,,Index of forest extent,Index,1992,100.0
688918604,G20,G20,,Land area,1000 HA,1992,7808089.27
688918604,G20,G20,,Share of forest area,Percent,1992,36.3076306464923
685418059,G7,G7,,Carbon stocks in forests,Million tonnes,1992,43728.0089
685418059,G7,G7,,Forest area,1000 HA,1992,819813.5767
685418059,G7,G7,,Index of carbon stocks in forests,Index,1992,100.0
685418059,G7,G7,,Index of forest extent,Index,1992,100.0
685418059,G7,G7,,Land area,1000 HA,1992,2256798.27
685418059,G7,G7,,Share of forest area,Percent,1992,36.3264004407448
511298376,Gabon,GAB,Africa,Carbon stocks in forests,Million tonnes,1992,3090.0209
511298376,Gabon,GAB,Africa,Forest area,1000 HA,1992,23749.296
511298376,Gabon,GAB,Africa,Index of carbon stocks in forests,Index,1992,100.0
511298376,Gabon,GAB,Africa,Index of forest extent,Index,1992,100.0
511298376,Gabon,GAB,Africa,Land area,1000 HA,1992,25767.0
511298376,Gabon,GAB,Africa,Share of forest area,Percent,1992,92.1694260100128
358748695,"Gambia, The",GMB,,Carbon stocks in forests,Million tonnes,1992,10.1202
358748695,"Gambia, The",GMB,,Forest area,1000 HA,1992,403.194
358748695,"Gambia, The",GMB,,Index of carbon stocks in forests,Index,1992,100.0
358748695,"Gambia, The",GMB,,Index of forest extent,Index,1992,100.0
358748695,"Gambia, The",GMB,,Land area,1000 HA,1992,1012.0
358748695,"Gambia, The",GMB,,Share of forest area,Percent,1992,39.8413043478261
983815079,Georgia,GEO,Europe,Carbon stocks in forests,Million tonnes,1992,162.8544
983815079,Georgia,GEO,Europe,Forest area,1000 HA,1992,2753.96
983815079,Georgia,GEO,Europe,Index of carbon stocks in forests,Index,1992,100.0
983815079,Georgia,GEO,Europe,Index of forest extent,Index,1992,100.0
983815079,Georgia,GEO,Europe,Land area,1000 HA,1992,6949.0
983815079,Georgia,GEO,Europe,Share of forest area,Percent,1992,39.6310260469132
809896166,Germany,DEU,Europe,Carbon stocks in forests,Million tonnes,1992,904.8522
809896166,Germany,DEU,Europe,Forest area,1000 HA,1992,11310.8
809896166,Germany,DEU,Europe,Index of carbon stocks in forests,Index,1992,100.0
809896166,Germany,DEU,Europe,Index of forest extent,Index,1992,100.0
809896166,Germany,DEU,Europe,Land area,1000 HA,1992,34913.0
809896166,Germany,DEU,Europe,Share of forest area,Percent,1992,32.3971013662533
413019319,Ghana,GHA,Africa,Carbon stocks in forests,Million tonnes,1992,588.3392
413019319,Ghana,GHA,Africa,Forest area,1000 HA,1992,9709.13
413019319,Ghana,GHA,Africa,Index of carbon stocks in forests,Index,1992,100.0
413019319,Ghana,GHA,Africa,Index of forest extent,Index,1992,100.0
413019319,Ghana,GHA,Africa,Land area,1000 HA,1992,22754.0
413019319,Ghana,GHA,Africa,Share of forest area,Percent,1992,42.669992089303
567426616,Greece,GRC,Europe,Carbon stocks in forests,Million tonnes,1992,72.3288
567426616,Greece,GRC,Europe,Forest area,1000 HA,1992,3358.8867
567426616,Greece,GRC,Europe,Index of carbon stocks in forests,Index,1992,100.0
567426616,Greece,GRC,Europe,Index of forest extent,Index,1992,100.0
567426616,Greece,GRC,Europe,Land area,1000 HA,1992,12890.0
567426616,Greece,GRC,Europe,Share of forest area,Percent,1992,26.058081458495
96803214,Greenland,GRL,Europe,Forest area,1000 HA,1992,0.22
96803214,Greenland,GRL,Europe,Index of forest extent,Index,1992,100.0
96803214,Greenland,GRL,Europe,Land area,1000 HA,1992,34170.0
96803214,Greenland,GRL,Europe,Share of forest area,Percent,1992,0.0006438396254024
126201213,Grenada,GRD,North America,Carbon stocks in forests,Million tonnes,1992,1.154
126201213,Grenada,GRD,North America,Forest area,1000 HA,1992,17.7
126201213,Grenada,GRD,North America,Index of carbon stocks in forests,Index,1992,100.0
126201213,Grenada,GRD,North America,Index of forest extent,Index,1992,100.0
126201213,Grenada,GRD,North America,Land area,1000 HA,1992,34.0
126201213,Grenada,GRD,North America,Share of forest area,Percent,1992,52.0588235294118
809290177,Guadeloupe,GLP,North America,Carbon stocks in forests,Million tonnes,1992,14.8496
809290177,Guadeloupe,GLP,North America,Forest area,1000 HA,1992,74.4
809290177,Guadeloupe,GLP,North America,Index of carbon stocks in forests,Index,1992,100.0
809290177,Guadeloupe,GLP,North America,Index of forest extent,Index,1992,100.0
809290177,Guadeloupe,GLP,North America,Land area,1000 HA,1992,169.0
809290177,Guadeloupe,GLP,North America,Share of forest area,Percent,1992,44.0236686390533
929528063,Guam,GUM,North America,Carbon stocks in forests,Million tonnes,1992,1.8
929528063,Guam,GUM,North America,Forest area,1000 HA,1992,24.0
929528063,Guam,GUM,North America,Index of carbon stocks in forests,Index,1992,100.0
929528063,Guam,GUM,North America,Index of forest extent,Index,1992,100.0
929528063,Guam,GUM,North America,Land area,1000 HA,1992,54.0
929528063,Guam,GUM,North America,Share of forest area,Percent,1992,44.4444444444444
929648520,Guatemala,GTM,North America,Carbon stocks in forests,Million tonnes,1992,358.7836
929648520,Guatemala,GTM,North America,Forest area,1000 HA,1992,4666.8
929648520,Guatemala,GTM,North America,Index of carbon stocks in forests,Index,1992,100.0
929648520,Guatemala,GTM,North America,Index of forest extent,Index,1992,100.0
929648520,Guatemala,GTM,North America,Land area,1000 HA,1992,10716.0
929648520,Guatemala,GTM,North America,Share of forest area,Percent,1992,43.5498320268757
931465344,"Guiana, French",GUF,,Carbon stocks in forests,Million tonnes,1992,1726.6552
931465344,"Guiana, French",GUF,,Forest area,1000 HA,1992,8115.888
931465344,"Guiana, French",GUF,,Index of carbon stocks in forests,Index,1992,100.0
931465344,"Guiana, French",GUF,,Index of forest extent,Index,1992,100.0
931465344,"Guiana, French",GUF,,Land area,1000 HA,1992,8302.0
931465344,"Guiana, French",GUF,,Share of forest area,Percent,1992,97.7582269332691
287005952,Guinea,GIN,Africa,Carbon stocks in forests,Million tonnes,1992,551.4934
287005952,Guinea,GIN,Africa,Forest area,1000 HA,1992,7206.6
287005952,Guinea,GIN,Africa,Index of carbon stocks in forests,Index,1992,100.0
287005952,Guinea,GIN,Africa,Index of forest extent,Index,1992,100.0
287005952,Guinea,GIN,Africa,Land area,1000 HA,1992,24572.0
287005952,Guinea,GIN,Africa,Share of forest area,Percent,1992,29.3285039882793
535052597,Guinea-Bissau,GNB,Africa,Carbon stocks in forests,Million tonnes,1992,106.3891
535052597,Guinea-Bissau,GNB,Africa,Forest area,1000 HA,1992,2216.44
535052597,Guinea-Bissau,GNB,Africa,Index of carbon stocks in forests,Index,1992,100.0
535052597,Guinea-Bissau,GNB,Africa,Index of forest extent,Index,1992,100.0
535052597,Guinea-Bissau,GNB,Africa,Land area,1000 HA,1992,2812.0
535052597,Guinea-Bissau,GNB,Africa,Share of forest area,Percent,1992,78.8207681365576
473009004,Guyana,GUY,South America,Carbon stocks in forests,Million tonnes,1992,5368.9944
473009004,Guyana,GUY,South America,Forest area,1000 HA,1992,18594.564
473009004,Guyana,GUY,South America,Index of carbon stocks in forests,Index,1992,100.0
473009004,Guyana,GUY,South America,Index of forest extent,Index,1992,100.0
473009004,Guyana,GUY,South America,Land area,1000 HA,1992,19685.0
473009004,Guyana,GUY,South America,Share of forest area,Percent,1992,94.4605740411481
583384640,Haiti,HTI,North America,Carbon stocks in forests,Million tonnes,1992,21.0992
583384640,Haiti,HTI,North America,Forest area,1000 HA,1992,382.466
583384640,Haiti,HTI,North America,Index of carbon stocks in forests,Index,1992,100.0
583384640,Haiti,HTI,North America,Index of forest extent,Index,1992,100.0
583384640,Haiti,HTI,North America,Land area,1000 HA,1992,2756.0
583384640,Haiti,HTI,North America,Share of forest area,Percent,1992,13.8775761973875
137406050,Honduras,HND,North America,Carbon stocks in forests,Million tonnes,1992,500.3811
137406050,Honduras,HND,North America,Forest area,1000 HA,1992,6945.878
137406050,Honduras,HND,North America,Index of carbon stocks in forests,Index,1992,100.0
137406050,Honduras,HND,North America,Index of forest extent,Index,1992,100.0
137406050,Honduras,HND,North America,Land area,1000 HA,1992,11189.0
137406050,Honduras,HND,North America,Share of forest area,Percent,1992,62.0777370631871
667465477,Hungary,HUN,Europe,Carbon stocks in forests,Million tonnes,1992,106.3287
667465477,Hungary,HUN,Europe,Forest area,1000 HA,1992,1835.354
667465477,Hungary,HUN,Europe,Index of carbon stocks in forests,Index,1992,100.0
667465477,Hungary,HUN,Europe,Index of forest extent,Index,1992,100.0
667465477,Hungary,HUN,Europe,Land area,1000 HA,1992,8987.0
667465477,Hungary,HUN,Europe,Share of forest area,Percent,1992,20.4223211305219
944878897,Iceland,ISL,Europe,Carbon stocks in forests,Million tonnes,1992,0.2203
944878897,Iceland,ISL,Europe,Forest area,1000 HA,1992,19.622
944878897,Iceland,ISL,Europe,Index of carbon stocks in forests,Index,1992,100.0
944878897,Iceland,ISL,Europe,Index of forest extent,Index,1992,100.0
944878897,Iceland,ISL,Europe,Land area,1000 HA,1992,10025.0
944878897,Iceland,ISL,Europe,Share of forest area,Percent,1992,0.195730673316708
807159158,India,IND,Asia,Carbon stocks in forests,Million tonnes,1992,2342.6833
807159158,India,IND,Asia,Forest area,1000 HA,1992,64668.6
807159158,India,IND,Asia,Index of carbon stocks in forests,Index,1992,100.0
807159158,India,IND,Asia,Index of forest extent,Index,1992,100.0
807159158,India,IND,Asia,Land area,1000 HA,1992,297319.0
807159158,India,IND,Asia,Share of forest area,Percent,1992,21.7505776623761
199882572,Indonesia,IDN,Asia,Carbon stocks in forests,Million tonnes,1992,11043.7016
199882572,Indonesia,IDN,Asia,Forest area,1000 HA,1992,115092.0
199882572,Indonesia,IDN,Asia,Index of carbon stocks in forests,Index,1992,100.0
199882572,Indonesia,IDN,Asia,Index of forest extent,Index,1992,100.0
199882572,Indonesia,IDN,Asia,Land area,1000 HA,1992,181157.0
199882572,Indonesia,IDN,Asia,Share of forest area,Percent,1992,63.531632782614
226786415,"Iran, Islamic Rep. of",IRN,Asia,Carbon stocks in forests,Million tonnes,1992,723.3337
226786415,"Iran, Islamic Rep. of",IRN,Asia,Forest area,1000 HA,1992,9125.98
226786415,"Iran, Islamic Rep. of",IRN,Asia,Index of carbon stocks in forests,Index,1992,100.0
226786415,"Iran, Islamic Rep. of",IRN,Asia,Index of forest extent,Index,1992,100.0
226786415,"Iran, Islamic Rep. of",IRN,Asia,Land area,1000 HA,1992,162876.0
226786415,"Iran, Islamic Rep. of",IRN,Asia,Share of forest area,Percent,1992,5.60302315872197
286821861,Iraq,IRQ,Asia,Carbon stocks in forests,Million tonnes,1992,25.819
286821861,Iraq,IRQ,Asia,Forest area,1000 HA,1992,806.8
