Country,Variable,Year,Unit,PowerCode Code,PowerCode,Value,Flags
Belgium,Abstractions for manufacturing. Non-freshwater,2006,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing. Non-freshwater,2007,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing. Non-freshwater,2008,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing. Non-freshwater,2009,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing. Non-freshwater,2010,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing. Non-freshwater,2011,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing. Non-freshwater,2012,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing. Non-freshwater,2013,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing. Non-freshwater,2014,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing. Non-freshwater,2015,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing. Non-freshwater,2016,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing. Non-freshwater,2017,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing. Non-freshwater,2018,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing. Non-freshwater,2019,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing. Non-freshwater,2020,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,1992,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,1993,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,1994,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,1995,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,1996,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,1997,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,1998,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,1999,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2000,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2001,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2002,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2003,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2004,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2005,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2006,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2007,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2008,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2009,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2010,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2011,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2012,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2013,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2014,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2015,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2016,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2017,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2018,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2019,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for cooling (manufacturing). Non-freshwater,2020,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,1992,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,1993,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,1994,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,1995,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,1996,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,1997,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,1998,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,1999,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2000,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2001,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2002,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2003,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2004,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2005,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2006,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2007,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2008,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2009,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2010,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2011,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2012,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2013,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2014,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2015,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2016,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2017,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2018,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2019,Cubic metres,6,Millions,0.0,
Belgium,Electricity production (cooling). Non-freshwater,2020,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for services - desalinated water,1992,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for services - desalinated water,1993,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for services - desalinated water,1994,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for services - desalinated water,1995,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for services - desalinated water,1996,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for services - desalinated water,1997,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for services - desalinated water,1998,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for services - desalinated water,1999,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for services - reused water,1995,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for electricity production (cooling). Reused water,1995,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for manufacturing cooling. Reused water,1995,Cubic metres,6,Millions,0.0,
Belgium,"Abstractions for agriculture, forestry, fishing. Reused water",1995,Cubic metres,6,Millions,0.0,
Belgium,Imported water,1992,Cubic metres,6,Millions,0.0,
Belgium,Imported water,1993,Cubic metres,6,Millions,0.0,
Belgium,Imported water,1994,Cubic metres,6,Millions,0.0,
Belgium,Imported water,1995,Cubic metres,6,Millions,0.0,
Belgium,Imported water,1996,Cubic metres,6,Millions,0.0,
Belgium,Imported water,1997,Cubic metres,6,Millions,0.0,
Belgium,Imported water,1998,Cubic metres,6,Millions,0.0,
Belgium,Imported water,1999,Cubic metres,6,Millions,0.0,
Belgium,Imported water,2011,Cubic metres,6,Millions,69.461,
Belgium,Imported water,2012,Cubic metres,6,Millions,70.341,
Belgium,Imported water,2013,Cubic metres,6,Millions,70.428,
Belgium,Imported water,2014,Cubic metres,6,Millions,69.954,
Belgium,Imported water,2015,Cubic metres,6,Millions,69.594,
Belgium,Imported water,2016,Cubic metres,6,Millions,69.514,
Belgium,Imported water,2017,Cubic metres,6,Millions,70.013,
Belgium,Imported water,2018,Cubic metres,6,Millions,70.787,
Belgium,Imported water,2019,Cubic metres,6,Millions,69.775,
Belgium,Imported water,2020,Cubic metres,6,Millions,70.35,
Belgium,Exported water,2011,Cubic metres,6,Millions,2.916,
Belgium,Exported water,2012,Cubic metres,6,Millions,2.916,
Belgium,Exported water,2013,Cubic metres,6,Millions,3.153,
Belgium,Exported water,2014,Cubic metres,6,Millions,3.034,
Belgium,Exported water,2015,Cubic metres,6,Millions,3.169,
Belgium,Exported water,2016,Cubic metres,6,Millions,2.968,
Belgium,Exported water,2017,Cubic metres,6,Millions,3.21,
Belgium,Exported water,2018,Cubic metres,6,Millions,2.212,
Belgium,Exported water,2019,Cubic metres,6,Millions,0.217,
Belgium,Exported water,2020,Cubic metres,6,Millions,0.676,
Belgium,Total water made available for use,2000,Cubic metres,6,Millions,7508.9,
Belgium,Total water made available for use,2001,Cubic metres,6,Millions,6969.4,
Belgium,Total water made available for use,2002,Cubic metres,6,Millions,6708.7,
Belgium,Total water made available for use,2003,Cubic metres,6,Millions,6647.2,
Belgium,Total water made available for use,2004,Cubic metres,6,Millions,6414.3,
Belgium,Total water made available for use,2005,Cubic metres,6,Millions,6360.5,
Belgium,Total water made available for use,2006,Cubic metres,6,Millions,6414.2,
Belgium,Total water made available for use,2007,Cubic metres,6,Millions,6185.5,
Belgium,Total water made available for use,2008,Cubic metres,6,Millions,6139.8,
Belgium,Total water made available for use,2009,Cubic metres,6,Millions,6137.1,
Belgium,Total water made available for use,2012,Cubic metres,6,Millions,5327.214,
Belgium,Total water made available for use,2013,Cubic metres,6,Millions,4856.46,
Belgium,Total water made available for use,2014,Cubic metres,6,Millions,4585.898,
Belgium,Total water made available for use,2015,Cubic metres,6,Millions,4022.294,
Belgium,Total water made available for use,2016,Cubic metres,6,Millions,4669.659,
Belgium,Total water made available for use,2017,Cubic metres,6,Millions,4418.455,
Belgium,Abstractions from artificial reservoirs ,1995,Cubic metres,6,Millions,0.0,
Belgium,Abstractions from artificial reservoirs ,2011,Cubic metres,6,Millions,37.1,
Belgium,Abstractions from artificial reservoirs ,2012,Cubic metres,6,Millions,35.144,
Belgium,Abstractions from artificial reservoirs ,2013,Cubic metres,6,Millions,210.019,
Belgium,Abstractions from artificial reservoirs ,2014,Cubic metres,6,Millions,211.8,
Belgium,Abstractions from artificial reservoirs ,2015,Cubic metres,6,Millions,213.796,
Belgium,Abstractions from artificial reservoirs ,2016,Cubic metres,6,Millions,214.96,
Belgium,Abstractions from artificial reservoirs ,2017,Cubic metres,6,Millions,222.017,
Belgium,Abstractions from artificial reservoirs ,2018,Cubic metres,6,Millions,221.158,
Belgium,Abstractions from artificial reservoirs ,2019,Cubic metres,6,Millions,225.521,
Belgium,Abstractions from artificial reservoirs ,2020,Cubic metres,6,Millions,225.124,
Belgium,Abstractions for hydro-electricity,1995,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2000,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2001,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2002,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2003,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2004,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2005,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2006,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2007,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2008,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2009,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2010,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2011,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2012,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2013,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2014,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2015,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2016,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2017,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2018,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2019,Cubic metres,6,Millions,0.0,
Belgium,Abstractions for hydro-electricity,2020,Cubic metres,6,Millions,0.0,
Belgium,Public water supply,1994,Cubic metres,6,Millions,602.4,
Belgium,Public water supply,1995,Cubic metres,6,Millions,660.4,
Belgium,Public water supply,1996,Cubic metres,6,Millions,416.8,
Belgium,Public water supply,1997,Cubic metres,6,Millions,415.3,
Belgium,Public water supply,1998,Cubic metres,6,Millions,414.8,
Belgium,Public water supply,1999,Cubic metres,6,Millions,409.6,
Belgium,Public water supply,2000,Cubic metres,6,Millions,541.329,
Belgium,Public water supply,2001,Cubic metres,6,Millions,536.203,
Belgium,Public water supply,2002,Cubic metres,6,Millions,588.952,
Belgium,Public water supply,2003,Cubic metres,6,Millions,596.094,
Belgium,Public water supply,2004,Cubic metres,6,Millions,602.291,
Belgium,Public water supply,2005,Cubic metres,6,Millions,576.848,
Belgium,Public water supply,2006,Cubic metres,6,Millions,600.476,
Belgium,Public water supply,2007,Cubic metres,6,Millions,600.877,
Belgium,Public water supply,2008,Cubic metres,6,Millions,582.275,
Belgium,Public water supply,2009,Cubic metres,6,Millions,573.956,
Belgium,Public water supply,2010,Cubic metres,6,Millions,583.344,
Belgium,Public water supply,2011,Cubic metres,6,Millions,577.066,
Belgium,Public water supply,2012,Cubic metres,6,Millions,568.938,
Belgium,Public water supply,2013,Cubic metres,6,Millions,565.079,
Belgium,Public water supply,2014,Cubic metres,6,Millions,564.528,
Belgium,Public water supply,2015,Cubic metres,6,Millions,568.199,
Belgium,Public water supply,2016,Cubic metres,6,Millions,562.685,
Belgium,Public water supply,2017,Cubic metres,6,Millions,565.77,
Belgium,Public water supply,2018,Cubic metres,6,Millions,569.196,
Belgium,Public water supply,2019,Cubic metres,6,Millions,570.9,
Belgium,Public water supply,2020,Cubic metres,6,Millions,572.039,
