forest_variable,continent,country,year,forest_unit,forest_powercode_code,forest_powercode,forest_value,forest_flags
Natural losses,Europe,Germany,2004,Cubic metres,3,Thousands,3775.977,
Natural losses,Europe,Germany,2005,Cubic metres,3,Thousands,3765.116,
Natural losses,Europe,Germany,2006,Cubic metres,3,Thousands,3757.199,
Natural losses,Europe,Germany,2007,Cubic metres,3,Thousands,3751.604,
Natural losses,Europe,Germany,2008,Cubic metres,3,Thousands,3745.075,
Natural losses,Europe,Germany,2009,Cubic metres,3,Thousands,3738.453,
Natural losses,Europe,Germany,2010,Cubic metres,3,Thousands,3697.832,
Natural losses,Europe,Germany,2011,Cubic metres,3,Thousands,3691.339,
Natural losses,Europe,Germany,2012,Cubic metres,3,Thousands,3684.455,
Natural losses,Europe,Germany,2013,Cubic metres,3,Thousands,3685.336,
Natural losses,Europe,Germany,2014,Cubic metres,3,Thousands,3368.68,Break
Natural losses,Europe,Germany,2015,Cubic metres,3,Thousands,3442.685,
Natural losses,Europe,Germany,2016,Cubic metres,3,Thousands,3298.84,
Natural losses,Europe,Germany,2017,Cubic metres,3,Thousands,3297.14,
Natural losses,Europe,Germany,2018,Cubic metres,3,Thousands,3668.237,
Natural losses,Europe,Germany,2019,Cubic metres,3,Thousands,3701.839,
Natural losses,Europe,Germany,2020,Cubic metres,3,Thousands,3941.351,
Natural losses,Europe,Greece,1992,Cubic metres,3,Thousands,305.0,
Natural losses,,Hungary,2010,Cubic metres,3,Thousands,3431.0,
Natural losses,,Hungary,2011,Cubic metres,3,Thousands,2991.0,
Natural losses,,Hungary,2012,Cubic metres,3,Thousands,2367.0,
Natural losses,,Hungary,2013,Cubic metres,3,Thousands,3003.0,
Natural losses,,Hungary,2014,Cubic metres,3,Thousands,2892.0,
Natural losses,,Hungary,2015,Cubic metres,3,Thousands,1444.0,
Natural losses,,Hungary,2016,Cubic metres,3,Thousands,3508.0,
Natural losses,,Hungary,2017,Cubic metres,3,Thousands,2540.0,
Natural losses,,Hungary,2018,Cubic metres,3,Thousands,2819.0,
Natural losses,,Hungary,2019,Cubic metres,3,Thousands,2859.0,
Natural losses,,Hungary,2020,Cubic metres,3,Thousands,2088.0,
Natural losses,,Hungary,2021,Cubic metres,3,Thousands,1336.0,
Natural losses,,Ireland,2007,Cubic metres,3,Thousands,403.0,
Natural losses,,Ireland,2008,Cubic metres,3,Thousands,403.0,
Natural losses,,Ireland,2009,Cubic metres,3,Thousands,403.0,
Natural losses,,Ireland,2010,Cubic metres,3,Thousands,403.0,
Natural losses,,Ireland,2011,Cubic metres,3,Thousands,403.0,
Natural losses,,Ireland,2012,Cubic metres,3,Thousands,403.0,
Natural losses,,Ireland,2013,Cubic metres,3,Thousands,403.0,
Natural losses,,Ireland,2014,Cubic metres,3,Thousands,403.0,
Natural losses,,Ireland,2015,Cubic metres,3,Thousands,403.0,
Natural losses,,Ireland,2016,Cubic metres,3,Thousands,403.0,
Natural losses,,Ireland,2017,Cubic metres,3,Thousands,292.93,
Natural losses,,Ireland,2018,Cubic metres,3,Thousands,292.93,
Natural losses,,Ireland,2019,Cubic metres,3,Thousands,292.93,
Natural losses,,Ireland,2020,Cubic metres,3,Thousands,292.93,
Natural losses,,Ireland,2021,Cubic metres,3,Thousands,292.93,
Natural losses,Europe,Italy,1995,Cubic metres,3,Thousands,4098.276,
Natural losses,Europe,Italy,2000,Cubic metres,3,Thousands,4348.0,
Natural losses,Europe,Italy,2005,Cubic metres,3,Thousands,4520.0,
Natural losses,Europe,Italy,2010,Cubic metres,3,Thousands,4689.0,
Natural losses,Europe,Italy,2015,Cubic metres,3,Thousands,4860.0,
Natural losses,Asia,Japan,1995,Cubic metres,3,Thousands,1012.0,
Natural losses,Asia,Japan,2000,Cubic metres,3,Thousands,837.0,
Natural losses,Asia,Japan,2005,Cubic metres,3,Thousands,689.0,
Natural losses,Asia,Japan,2006,Cubic metres,3,Thousands,644.0,
Natural losses,Asia,Japan,2007,Cubic metres,3,Thousands,619.0,
Natural losses,Asia,Japan,2008,Cubic metres,3,Thousands,626.0,
Natural losses,Asia,Japan,2009,Cubic metres,3,Thousands,594.0,
Natural losses,Asia,Japan,2010,Cubic metres,3,Thousands,582.0,
Natural losses,Asia,Japan,2011,Cubic metres,3,Thousands,645.0,
Natural losses,Asia,Japan,2012,Cubic metres,3,Thousands,643.0,
Natural losses,Asia,Japan,2013,Cubic metres,3,Thousands,627.0,
Natural losses,Asia,Japan,2014,Cubic metres,3,Thousands,561.0,
Natural losses,Asia,Japan,2015,Cubic metres,3,Thousands,481.0,
Natural losses,Asia,Japan,2016,Cubic metres,3,Thousands,440.0,
Natural losses,Asia,Japan,2017,Cubic metres,3,Thousands,399.0,
Natural losses,Asia,Japan,2018,Cubic metres,3,Thousands,352.0,
Natural losses,Asia,Japan,2019,Cubic metres,3,Thousands,302.0,
Natural losses,Asia,Japan,2020,Cubic metres,3,Thousands,298.0,
Natural losses,Asia,Japan,2021,Cubic metres,3,Thousands,259.0,
Natural losses,Asia,Korea,1995,Cubic metres,3,Thousands,3.0,
Natural losses,Asia,Korea,2000,Cubic metres,3,Thousands,1373.0,
Natural losses,Asia,Korea,2005,Cubic metres,3,Thousands,114.0,
Natural losses,Asia,Korea,2006,Cubic metres,3,Thousands,8.0,
Natural losses,Asia,Korea,2007,Cubic metres,3,Thousands,6.0,
Natural losses,Asia,Korea,2008,Cubic metres,3,Thousands,5.0,
Natural losses,Asia,Korea,2009,Cubic metres,3,Thousands,91.0,
Natural losses,Asia,Korea,2010,Cubic metres,3,Thousands,11.0,
Natural losses,Asia,Korea,2011,Cubic metres,3,Thousands,92.0,
Natural losses,Asia,Korea,2012,Cubic metres,3,Thousands,475.0,
Natural losses,Asia,Korea,2013,Cubic metres,3,Thousands,533.0,
Natural losses,Asia,Korea,2014,Cubic metres,3,Thousands,836.0,
Natural losses,Asia,Korea,2015,Cubic metres,3,Thousands,730.0,
Natural losses,Asia,Korea,2016,Cubic metres,3,Thousands,507.0,
Natural losses,Asia,Korea,2017,Cubic metres,3,Thousands,100.0,
Natural losses,Europe,Luxembourg,2011,Cubic metres,3,Thousands,86.0,Break
Natural losses,Europe,Luxembourg,2012,Cubic metres,3,Thousands,85.0,
Natural losses,Europe,Luxembourg,2013,Cubic metres,3,Thousands,62.0,
Natural losses,Europe,Luxembourg,2014,Cubic metres,3,Thousands,101.0,
Natural losses,Europe,Luxembourg,2015,Cubic metres,3,Thousands,62.0,
Natural losses,Europe,Luxembourg,2016,Cubic metres,3,Thousands,62.0,
Natural losses,Europe,Luxembourg,2017,Cubic metres,3,Thousands,62.0,
Natural losses,Europe,Luxembourg,2018,Cubic metres,3,Thousands,62.0,
Natural losses,Europe,Luxembourg,2019,Cubic metres,3,Thousands,62.0,
Natural losses,Europe,Luxembourg,2020,Cubic metres,3,Thousands,62.0,
Natural losses,Europe,Luxembourg,2021,Cubic metres,3,Thousands,62.0,
Natural losses,Europe,Netherlands,1995,Cubic metres,3,Thousands,166.0,
Natural losses,Europe,Netherlands,2000,Cubic metres,3,Thousands,155.0,
Natural losses,Europe,Netherlands,2005,Cubic metres,3,Thousands,156.0,
Natural losses,Europe,Netherlands,2010,Cubic metres,3,Thousands,157.0,National estimates
Natural losses,Europe,Netherlands,2013,Cubic metres,3,Thousands,168.0,
Natural losses,Europe,Netherlands,2017,Cubic metres,3,Thousands,157.0,
Natural losses,Europe,Netherlands,2018,Cubic metres,3,Thousands,157.0,
Natural losses,Europe,Netherlands,2019,Cubic metres,3,Thousands,157.0,
Natural losses,Europe,Netherlands,2020,Cubic metres,3,Thousands,157.0,
Natural losses,Europe,Norway,1995,Cubic metres,3,Thousands,3405.0,
Natural losses,Europe,Norway,2000,Cubic metres,3,Thousands,3713.0,
Natural losses,Europe,Norway,2005,Cubic metres,3,Thousands,3884.0,
Natural losses,Europe,Norway,2006,Cubic metres,3,Thousands,3788.0,
Natural losses,Europe,Norway,2007,Cubic metres,3,Thousands,3612.0,
Natural losses,Europe,Norway,2008,Cubic metres,3,Thousands,3542.0,
Natural losses,Europe,Norway,2009,Cubic metres,3,Thousands,3524.0,
Natural losses,Europe,Norway,2010,Cubic metres,3,Thousands,3551.0,
Natural losses,Europe,Norway,2011,Cubic metres,3,Thousands,3585.0,
Natural losses,Europe,Norway,2012,Cubic metres,3,Thousands,3620.0,
Natural losses,Europe,Norway,2013,Cubic metres,3,Thousands,3657.0,
Natural losses,Europe,Norway,2014,Cubic metres,3,Thousands,3694.0,
Natural losses,Europe,Norway,2015,Cubic metres,3,Thousands,4188.0,
Natural losses,Europe,Norway,2016,Cubic metres,3,Thousands,4188.0,
Natural losses,Europe,Norway,2017,Cubic metres,3,Thousands,4188.0,
Natural losses,Europe,Norway,2018,Cubic metres,3,Thousands,4182.0,
Natural losses,Europe,Norway,2019,Cubic metres,3,Thousands,4182.0,
Natural losses,Europe,Norway,2020,Cubic metres,3,Thousands,5584.0,
Natural losses,Europe,Norway,2021,Cubic metres,3,Thousands,5878.0,
Natural losses,,Portugal,2000,Cubic metres,3,Thousands,1143.0,
Natural losses,,Portugal,2005,Cubic metres,3,Thousands,1132.0,
Natural losses,Europe,Spain,2000,Cubic metres,3,Thousands,1551.741,
Natural losses,Europe,Spain,2005,Cubic metres,3,Thousands,1633.685,
Natural losses,Europe,Spain,2010,Cubic metres,3,Thousands,1715.628,
Natural losses,Europe,Sweden,2000,Cubic metres,3,Thousands,4627.0,
Natural losses,Europe,Sweden,2005,Cubic metres,3,Thousands,10585.692,
Natural losses,Europe,Sweden,2010,Cubic metres,3,Thousands,5733.936,
Natural losses,Europe,Sweden,2015,Cubic metres,3,Thousands,9254.122,
Natural losses,Europe,Switzerland,2000,Cubic metres,3,Thousands,5079.0,
Natural losses,Europe,Switzerland,2005,Cubic metres,3,Thousands,3891.0,
Natural losses,Europe,Switzerland,2010,Cubic metres,3,Thousands,2648.9,
Natural losses,Europe,Switzerland,2015,Cubic metres,3,Thousands,2491.9,
Natural losses,Europe,Switzerland,2018,Cubic metres,3,Thousands,2395.247,
Natural losses,Asia,Türkiye,2000,Cubic metres,3,Thousands,2256.0,
Natural losses,Asia,Türkiye,2005,Cubic metres,3,Thousands,1789.0,
Natural losses,Asia,Türkiye,2009,Cubic metres,3,Thousands,4170.0,
Natural losses,Asia,Türkiye,2010,Cubic metres,3,Thousands,2717.0,
Natural losses,Asia,Türkiye,2011,Cubic metres,3,Thousands,3245.0,
Natural losses,Asia,Türkiye,2012,Cubic metres,3,Thousands,3073.0,
Natural losses,Asia,Türkiye,2013,Cubic metres,3,Thousands,4014.0,
Natural losses,Asia,Türkiye,2014,Cubic metres,3,Thousands,2567.0,
Natural losses,Asia,Türkiye,2015,Cubic metres,3,Thousands,5246.0,
Natural losses,Asia,Türkiye,2016,Cubic metres,3,Thousands,3324.0,
Natural losses,Asia,Türkiye,2017,Cubic metres,3,Thousands,2763.0,
Natural losses,Asia,Türkiye,2018,Cubic metres,3,Thousands,3273.0,
Natural losses,Asia,Türkiye,2019,Cubic metres,3,Thousands,2810.0,
Natural losses,Asia,Türkiye,2020,Cubic metres,3,Thousands,3090.0,
Natural losses,Asia,Türkiye,2021,Cubic metres,3,Thousands,8219.0,
Natural losses,North America,United States,1996,Cubic metres,3,Thousands,148892.25,
Natural losses,North America,United States,2001,Cubic metres,3,Thousands,201598.38,
Natural losses,North America,United States,2006,Cubic metres,3,Thousands,250282.67,
Natural losses,North America,United States,2011,Cubic metres,3,Thousands,288298.4,
Natural losses,North America,United States,2016,Cubic metres,3,Thousands,326124.59,
Natural losses,South America,Chile,2000,Cubic metres,3,Thousands,4116.79,
Natural losses,South America,Chile,2005,Cubic metres,3,Thousands,2454.1,
Natural losses,South America,Chile,2009,Cubic metres,3,Thousands,2818.05,
Natural losses,South America,Chile,2012,Cubic metres,3,Thousands,5152.0,
Natural losses,Europe,Slovenia,2000,Cubic metres,3,Thousands,1035.0,
Natural losses,Europe,Slovenia,2005,Cubic metres,3,Thousands,1044.0,
Natural losses,Europe,Slovenia,2006,Cubic metres,3,Thousands,1045.0,
Natural losses,Europe,Slovenia,2007,Cubic metres,3,Thousands,1047.0,
Natural losses,Europe,Slovenia,2008,Cubic metres,3,Thousands,1049.0,
Natural losses,Europe,Slovenia,2009,Cubic metres,3,Thousands,1051.0,
Natural losses,Europe,Slovenia,2018,Cubic metres,3,Thousands,1640.0,
Gross Increment,Europe,Austria,1997,Cubic metres,3,Thousands,30416.0,
Gross Increment,Europe,Austria,2005,Cubic metres,3,Thousands,29963.0,
Gross Increment,Europe,Austria,2013,Cubic metres,3,Thousands,28853.0,
Gross Increment,Europe,Belgium,2000,Cubic metres,3,Thousands,5289.0,
Gross Increment,Europe,Belgium,2005,Cubic metres,3,Thousands,5289.0,
Gross Increment,Europe,Belgium,2010,Cubic metres,3,Thousands,4951.334,
Gross Increment,Europe,Belgium,2012,Cubic metres,3,Thousands,4601.401,
Gross Increment,Europe,Czech Republic,1992,Cubic metres,3,Thousands,19503.0,
Gross Increment,Europe,Czech Republic,1993,Cubic metres,3,Thousands,19800.0,
Gross Increment,Europe,Czech Republic,1994,Cubic metres,3,Thousands,19739.0,
Gross Increment,Europe,Czech Republic,1995,Cubic metres,3,Thousands,19839.0,
Gross Increment,Europe,Czech Republic,1996,Cubic metres,3,Thousands,19949.0,
Gross Increment,Europe,Czech Republic,1997,Cubic metres,3,Thousands,20171.0,
Gross Increment,Europe,Czech Republic,1998,Cubic metres,3,Thousands,20393.0,
Gross Increment,Europe,Czech Republic,1999,Cubic metres,3,Thousands,20836.0,
Gross Increment,Europe,Czech Republic,2000,Cubic metres,3,Thousands,21944.0,
Gross Increment,Europe,Czech Republic,2001,Cubic metres,3,Thousands,22277.0,
Gross Increment,Europe,Czech Republic,2002,Cubic metres,3,Thousands,22332.0,
Gross Increment,Europe,Czech Republic,2003,Cubic metres,3,Thousands,22356.0,
Gross Increment,Europe,Czech Republic,2004,Cubic metres,3,Thousands,22548.0,
Gross Increment,Europe,Czech Republic,2005,Cubic metres,3,Thousands,22680.0,
Gross Increment,Europe,Czech Republic,2006,Cubic metres,3,Thousands,22804.0,
Gross Increment,Europe,Czech Republic,2007,Cubic metres,3,Thousands,22961.0,
Gross Increment,Europe,Czech Republic,2008,Cubic metres,3,Thousands,23083.0,
Gross Increment,Europe,Czech Republic,2009,Cubic metres,3,Thousands,23988.0,
Gross Increment,Europe,Czech Republic,2010,Cubic metres,3,Thousands,23539.0,
Gross Increment,Europe,Czech Republic,2011,Cubic metres,3,Thousands,23767.0,
Gross Increment,Europe,Czech Republic,2012,Cubic metres,3,Thousands,23909.0,
Gross Increment,Europe,Czech Republic,2013,Cubic metres,3,Thousands,24071.0,
Gross Increment,Europe,Czech Republic,2014,Cubic metres,3,Thousands,24209.0,
Gross Increment,Europe,Czech Republic,2015,Cubic metres,3,Thousands,24175.0,
Gross Increment,Europe,Czech Republic,2016,Cubic metres,3,Thousands,24380.0,
Gross Increment,Europe,Czech Republic,2017,Cubic metres,3,Thousands,24518.0,
Gross Increment,Europe,Czech Republic,2018,Cubic metres,3,Thousands,24750.0,
Gross Increment,Europe,Czech Republic,2019,Cubic metres,3,Thousands,24868.0,
Gross Increment,Europe,Czech Republic,2020,Cubic metres,3,Thousands,24805.0,
Gross Increment,Europe,Czech Republic,2021,Cubic metres,3,Thousands,24741.0,
Gross Increment,,Denmark,1996,Cubic metres,3,Thousands,3200.0,
Gross Increment,,Denmark,2000,Cubic metres,3,Thousands,5382.0,
Gross Increment,,Denmark,2005,Cubic metres,3,Thousands,4854.6,
Gross Increment,,Denmark,2010,Cubic metres,3,Thousands,5049.06,
Gross Increment,,Denmark,2012,Cubic metres,3,Thousands,6711.0,
Gross Increment,,Denmark,2013,Cubic metres,3,Thousands,6920.0,
Gross Increment,,Denmark,2014,Cubic metres,3,Thousands,7708.0,
Gross Increment,,Denmark,2015,Cubic metres,3,Thousands,7331.0,
Gross Increment,,Denmark,2016,Cubic metres,3,Thousands,6797.0,
Gross Increment,,Denmark,2017,Cubic metres,3,Thousands,6345.671,
Gross Increment,,Denmark,2018,Cubic metres,3,Thousands,6495.0,
Gross Increment,,Denmark,2019,Cubic metres,3,Thousands,5936.0,
Gross Increment,,Denmark,2020,Cubic metres,3,Thousands,5773.0,
Gross Increment,,Denmark,2021,Cubic metres,3,Thousands,6387.0,
Gross Increment,Europe,Finland,1992,Cubic metres,3,Thousands,80711.0,
Gross Increment,Europe,Finland,1993,Cubic metres,3,Thousands,81561.0,
Gross Increment,Europe,Finland,1994,Cubic metres,3,Thousands,82411.0,
Gross Increment,Europe,Finland,1995,Cubic metres,3,Thousands,83261.0,
Gross Increment,Europe,Finland,1996,Cubic metres,3,Thousands,84111.0,
Gross Increment,Europe,Finland,1997,Cubic metres,3,Thousands,85892.714,
Gross Increment,Europe,Finland,1998,Cubic metres,3,Thousands,87674.429,
Gross Increment,Europe,Finland,1999,Cubic metres,3,Thousands,89456.143,
Gross Increment,Europe,Finland,2000,Cubic metres,3,Thousands,91237.857,
Gross Increment,Europe,Finland,2001,Cubic metres,3,Thousands,93019.571,
Gross Increment,Europe,Finland,2002,Cubic metres,3,Thousands,94801.286,
Gross Increment,Europe,Finland,2003,Cubic metres,3,Thousands,96583.0,
Gross Increment,Europe,Finland,2004,Cubic metres,3,Thousands,97260.8,
Gross Increment,Europe,Finland,2005,Cubic metres,3,Thousands,97938.6,
Gross Increment,Europe,Finland,2006,Cubic metres,3,Thousands,98616.4,
Gross Increment,Europe,Finland,2007,Cubic metres,3,Thousands,99294.2,
Gross Increment,Europe,Finland,2008,Cubic metres,3,Thousands,99972.0,
Gross Increment,Europe,Finland,2009,Cubic metres,3,Thousands,100571.8,
Gross Increment,Europe,Finland,2010,Cubic metres,3,Thousands,101171.6,
Gross Increment,Europe,Finland,2011,Cubic metres,3,Thousands,101771.4,
Gross Increment,Europe,Finland,2012,Cubic metres,3,Thousands,102371.2,
Gross Increment,Europe,Finland,2013,Cubic metres,3,Thousands,102971.0,
Gross Increment,Europe,Finland,2014,Cubic metres,3,Thousands,101630.75,
Gross Increment,Europe,Finland,2015,Cubic metres,3,Thousands,100290.5,
Gross Increment,Europe,Finland,2016,Cubic metres,3,Thousands,98950.25,
Gross Increment,Europe,Finland,2017,Cubic metres,3,Thousands,97610.0,
Gross Increment,Europe,Finland,2018,Cubic metres,3,Thousands,97610.0,
Gross Increment,Europe,Finland,2019,Cubic metres,3,Thousands,97610.0,
Gross Increment,Europe,Finland,2020,Cubic metres,3,Thousands,97610.0,
Gross Increment,Europe,Finland,2021,Cubic metres,3,Thousands,97610.0,
Gross Increment,Europe,France,1992,Cubic metres,3,Thousands,89518.0,
Gross Increment,Europe,France,1993,Cubic metres,3,Thousands,90876.0,
Gross Increment,Europe,France,1994,Cubic metres,3,Thousands,92289.0,
Gross Increment,Europe,France,1995,Cubic metres,3,Thousands,93695.0,
Gross Increment,Europe,France,1996,Cubic metres,3,Thousands,95088.0,
Gross Increment,Europe,France,1997,Cubic metres,3,Thousands,96446.0,
Gross Increment,Europe,France,1998,Cubic metres,3,Thousands,96798.0,
Gross Increment,Europe,France,1999,Cubic metres,3,Thousands,97127.0,
Gross Increment,Europe,France,2002,Cubic metres,3,Thousands,97496.0,Break
Gross Increment,Europe,France,2003,Cubic metres,3,Thousands,99010.0,
Gross Increment,Europe,France,2004,Cubic metres,3,Thousands,100581.0,
Gross Increment,Europe,France,2009,Cubic metres,3,Thousands,89939.0,Break
Gross Increment,Europe,France,2010,Cubic metres,3,Thousands,91319.0,
Gross Increment,Europe,France,2011,Cubic metres,3,Thousands,91929.0,
Gross Increment,Europe,France,2012,Cubic metres,3,Thousands,92219.0,
Gross Increment,Europe,France,2013,Cubic metres,3,Thousands,92385.0,
Gross Increment,Europe,France,2014,Cubic metres,3,Thousands,91808.496,
Gross Increment,Europe,France,2015,Cubic metres,3,Thousands,91495.853,
Gross Increment,Europe,France,2016,Cubic metres,3,Thousands,91146.164,
Gross Increment,Europe,France,2017,Cubic metres,3,Thousands,90569.912,
Gross Increment,Europe,France,2018,Cubic metres,3,Thousands,89738.073,
Gross Increment,Europe,France,2019,Cubic metres,3,Thousands,88985.171,Break
Gross Increment,Europe,France,2020,Cubic metres,3,Thousands,88119.0,
Gross Increment,Europe,France,2021,Cubic metres,3,Thousands,87794.259,
Gross Increment,Europe,Germany,1993,Cubic metres,3,Thousands,119560.069,
Gross Increment,Europe,Germany,1994,Cubic metres,3,Thousands,119881.541,
Gross Increment,Europe,Germany,1995,Cubic metres,3,Thousands,120206.971,
Gross Increment,Europe,Germany,1996,Cubic metres,3,Thousands,120529.292,
Gross Increment,Europe,Germany,1997,Cubic metres,3,Thousands,120817.869,
Gross Increment,Europe,Germany,1998,Cubic metres,3,Thousands,121095.697,
Gross Increment,Europe,Germany,1999,Cubic metres,3,Thousands,121370.243,
Gross Increment,Europe,Germany,2000,Cubic metres,3,Thousands,121650.554,
Gross Increment,Europe,Germany,2001,Cubic metres,3,Thousands,121921.632,
Gross Increment,Europe,Germany,2002,Cubic metres,3,Thousands,119921.023,
Gross Increment,Europe,Germany,2003,Cubic metres,3,Thousands,119728.501,
Gross Increment,Europe,Germany,2004,Cubic metres,3,Thousands,119476.99,
Gross Increment,Europe,Germany,2005,Cubic metres,3,Thousands,119133.362,
Gross Increment,Europe,Germany,2006,Cubic metres,3,Thousands,118882.876,
Gross Increment,Europe,Germany,2007,Cubic metres,3,Thousands,118705.855,
Gross Increment,Europe,Germany,2008,Cubic metres,3,Thousands,118499.284,
Gross Increment,Europe,Germany,2009,Cubic metres,3,Thousands,118289.792,
