country,continent,h20_variable,year,h20_unit,h20_powercode_code,h20_powercode,h20_value,h20_flags
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2015,Cubic metres,6,Millions,28.54,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2016,Cubic metres,6,Millions,27.25,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2017,Cubic metres,6,Millions,31.24,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2018,Cubic metres,6,Millions,31.37,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2019,Cubic metres,6,Millions,27.81,
Croatia,,Abstractions for cooling (manufacturing). Non-freshwater,2020,Cubic metres,6,Millions,23.84,
Croatia,,Electricity production (cooling). Non-freshwater,1996,Cubic metres,6,Millions,128.0,
Croatia,,Electricity production (cooling). Non-freshwater,1997,Cubic metres,6,Millions,228.0,
Croatia,,Electricity production (cooling). Non-freshwater,1998,Cubic metres,6,Millions,234.0,
Croatia,,Electricity production (cooling). Non-freshwater,1999,Cubic metres,6,Millions,320.0,
Croatia,,Electricity production (cooling). Non-freshwater,2000,Cubic metres,6,Millions,325.0,
Croatia,,Electricity production (cooling). Non-freshwater,2001,Cubic metres,6,Millions,342.8,
Croatia,,Electricity production (cooling). Non-freshwater,2002,Cubic metres,6,Millions,284.8,
Croatia,,Electricity production (cooling). Non-freshwater,2003,Cubic metres,6,Millions,322.0,
Croatia,,Electricity production (cooling). Non-freshwater,2004,Cubic metres,6,Millions,256.3,
Croatia,,Electricity production (cooling). Non-freshwater,2005,Cubic metres,6,Millions,289.5,
Croatia,,Electricity production (cooling). Non-freshwater,2006,Cubic metres,6,Millions,265.9,
Croatia,,Electricity production (cooling). Non-freshwater,2007,Cubic metres,6,Millions,289.5,
Croatia,,Electricity production (cooling). Non-freshwater,2008,Cubic metres,6,Millions,289.1,
Croatia,,Electricity production (cooling). Non-freshwater,2009,Cubic metres,6,Millions,274.5,
Croatia,,Electricity production (cooling). Non-freshwater,2010,Cubic metres,6,Millions,226.3,
Croatia,,Electricity production (cooling). Non-freshwater,2011,Cubic metres,6,Millions,234.3,
Croatia,,Electricity production (cooling). Non-freshwater,2012,Cubic metres,6,Millions,276.5,
Croatia,,Electricity production (cooling). Non-freshwater,2013,Cubic metres,6,Millions,243.8,
Croatia,,Electricity production (cooling). Non-freshwater,2014,Cubic metres,6,Millions,249.74,
Croatia,,Electricity production (cooling). Non-freshwater,2015,Cubic metres,6,Millions,242.98,
Croatia,,Electricity production (cooling). Non-freshwater,2016,Cubic metres,6,Millions,271.2,
Croatia,,Electricity production (cooling). Non-freshwater,2017,Cubic metres,6,Millions,264.06,
Croatia,,Electricity production (cooling). Non-freshwater,2018,Cubic metres,6,Millions,264.48,
Croatia,,Electricity production (cooling). Non-freshwater,2019,Cubic metres,6,Millions,244.28,
Croatia,,Electricity production (cooling). Non-freshwater,2020,Cubic metres,6,Millions,231.21,
Croatia,,Total losses during transport,2000,Cubic metres,6,Millions,201.7,
Croatia,,Total losses during transport,2001,Cubic metres,6,Millions,201.7,
Croatia,,Total losses during transport,2002,Cubic metres,6,Millions,201.7,
Croatia,,Total losses during transport,2003,Cubic metres,6,Millions,203.18,
Croatia,,Total losses during transport,2004,Cubic metres,6,Millions,201.74,
Croatia,,Total losses during transport,2005,Cubic metres,6,Millions,205.25,
Croatia,,Total losses during transport,2006,Cubic metres,6,Millions,200.81,
Croatia,,Total losses during transport,2007,Cubic metres,6,Millions,202.42,
Croatia,,Total losses during transport,2008,Cubic metres,6,Millions,203.16,
Croatia,,Total losses during transport,2009,Cubic metres,6,Millions,210.06,
Croatia,,Total losses during transport,2010,Cubic metres,6,Millions,209.66,
Croatia,,Total losses during transport,2011,Cubic metres,6,Millions,207.29,
Croatia,,Total losses during transport,2012,Cubic metres,6,Millions,211.13,
Croatia,,Total losses during transport,2013,Cubic metres,6,Millions,205.5,
Croatia,,Total losses during transport,2014,Cubic metres,6,Millions,194.22,
Croatia,,Total losses during transport,2015,Cubic metres,6,Millions,198.64,
Croatia,,Total losses during transport,2016,Cubic metres,6,Millions,207.11,
Croatia,,Total losses during transport,2017,Cubic metres,6,Millions,205.12,
Croatia,,Total losses during transport,2018,Cubic metres,6,Millions,200.65,
Croatia,,Total losses during transport,2019,Cubic metres,6,Millions,197.59,
Croatia,,Total losses during transport,2020,Cubic metres,6,Millions,197.27,
Croatia,,Evaporation losses,2000,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2001,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2002,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2003,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2004,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2005,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2006,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2007,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2008,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2009,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2010,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2011,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2012,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2013,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2014,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2015,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2016,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2017,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2018,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2019,Cubic metres,6,Millions,0.1,
Croatia,,Evaporation losses,2020,Cubic metres,6,Millions,0.1,
Croatia,,Leakage,2000,Cubic metres,6,Millions,201.6,
Croatia,,Leakage,2001,Cubic metres,6,Millions,201.6,
Croatia,,Leakage,2002,Cubic metres,6,Millions,201.6,
Croatia,,Leakage,2003,Cubic metres,6,Millions,203.08,
Croatia,,Leakage,2004,Cubic metres,6,Millions,201.64,
Croatia,,Leakage,2005,Cubic metres,6,Millions,205.14,
Croatia,,Leakage,2006,Cubic metres,6,Millions,200.71,
Croatia,,Leakage,2007,Cubic metres,6,Millions,202.32,
Croatia,,Leakage,2008,Cubic metres,6,Millions,203.06,
Croatia,,Leakage,2009,Cubic metres,6,Millions,209.96,
Croatia,,Leakage,2010,Cubic metres,6,Millions,209.56,
Croatia,,Leakage,2011,Cubic metres,6,Millions,207.19,
Croatia,,Leakage,2012,Cubic metres,6,Millions,211.03,
Croatia,,Leakage,2013,Cubic metres,6,Millions,205.4,
Croatia,,Leakage,2014,Cubic metres,6,Millions,194.12,
Croatia,,Leakage,2015,Cubic metres,6,Millions,198.54,
Croatia,,Leakage,2016,Cubic metres,6,Millions,207.01,
Croatia,,Leakage,2017,Cubic metres,6,Millions,205.02,
Croatia,,Leakage,2018,Cubic metres,6,Millions,200.55,
Croatia,,Leakage,2019,Cubic metres,6,Millions,197.49,
Croatia,,Leakage,2020,Cubic metres,6,Millions,197.1,
Croatia,,Abstractions from artificial reservoirs ,2008,Cubic metres,6,Millions,30496.91,
Croatia,,Abstractions from artificial reservoirs ,2009,Cubic metres,6,Millions,38195.44,
Croatia,,Abstractions from artificial reservoirs ,2010,Cubic metres,6,Millions,37218.0,
Croatia,,Abstractions from artificial reservoirs ,2011,Cubic metres,6,Millions,24602.97,
Croatia,,Abstractions from artificial reservoirs ,2012,Cubic metres,6,Millions,30309.41,
Croatia,,Abstractions from artificial reservoirs ,2013,Cubic metres,6,Millions,41150.32,
Croatia,,Abstractions from artificial reservoirs ,2014,Cubic metres,6,Millions,55549.92,
Croatia,,Abstractions from artificial reservoirs ,2015,Cubic metres,6,Millions,35570.26,
Croatia,,Abstractions from artificial reservoirs ,2016,Cubic metres,6,Millions,39270.42,
Croatia,,Abstractions from artificial reservoirs ,2017,Cubic metres,6,Millions,31680.23,
Croatia,,Abstractions from artificial reservoirs ,2018,Cubic metres,6,Millions,47366.37,
Croatia,,Abstractions from artificial reservoirs ,2019,Cubic metres,6,Millions,42311.93,
Croatia,,Abstractions from artificial reservoirs ,2020,Cubic metres,6,Millions,43271.0,
Croatia,,Abstractions for hydro-electricity,2008,Cubic metres,6,Millions,40827.54,
Croatia,,Abstractions for hydro-electricity,2009,Cubic metres,6,Millions,49603.61,
Croatia,,Abstractions for hydro-electricity,2010,Cubic metres,6,Millions,45704.96,
Croatia,,Abstractions for hydro-electricity,2011,Cubic metres,6,Millions,34908.72,
Croatia,,Abstractions for hydro-electricity,2012,Cubic metres,6,Millions,39609.76,
Croatia,,Abstractions for hydro-electricity,2013,Cubic metres,6,Millions,51493.52,
Croatia,,Abstractions for hydro-electricity,2014,Cubic metres,6,Millions,63150.53,
Croatia,,Abstractions for hydro-electricity,2015,Cubic metres,6,Millions,41011.76,
Croatia,,Abstractions for hydro-electricity,2016,Cubic metres,6,Millions,44703.69,
Croatia,,Abstractions for hydro-electricity,2017,Cubic metres,6,Millions,36111.05,
Croatia,,Abstractions for hydro-electricity,2018,Cubic metres,6,Millions,50637.1,
Croatia,,Abstractions for hydro-electricity,2019,Cubic metres,6,Millions,45787.69,
Croatia,,Abstractions for hydro-electricity,2020,Cubic metres,6,Millions,46597.0,
Croatia,,Public water supply,1995,Cubic metres,6,Millions,492.0,
Croatia,,Public water supply,1996,Cubic metres,6,Millions,525.0,
Croatia,,Public water supply,1997,Cubic metres,6,Millions,531.0,
Croatia,,Public water supply,1998,Cubic metres,6,Millions,527.0,
Croatia,,Public water supply,1999,Cubic metres,6,Millions,523.0,
Croatia,,Public water supply,2000,Cubic metres,6,Millions,280.29,
Croatia,,Public water supply,2001,Cubic metres,6,Millions,280.29,
Croatia,,Public water supply,2002,Cubic metres,6,Millions,280.29,
Croatia,,Public water supply,2003,Cubic metres,6,Millions,278.82,
Croatia,,Public water supply,2004,Cubic metres,6,Millions,280.26,
Croatia,,Public water supply,2005,Cubic metres,6,Millions,276.76,
Croatia,,Public water supply,2006,Cubic metres,6,Millions,282.69,
Croatia,,Public water supply,2007,Cubic metres,6,Millions,289.08,
Croatia,,Public water supply,2008,Cubic metres,6,Millions,290.1,
Croatia,,Public water supply,2009,Cubic metres,6,Millions,283.16,
Croatia,,Public water supply,2010,Cubic metres,6,Millions,290.41,
Croatia,,Public water supply,2011,Cubic metres,6,Millions,288.33,
Croatia,,Public water supply,2012,Cubic metres,6,Millions,291.88,
Croatia,,Public water supply,2013,Cubic metres,6,Millions,292.38,
Croatia,,Public water supply,2014,Cubic metres,6,Millions,272.17,
Croatia,,Public water supply,2015,Cubic metres,6,Millions,273.94,
Croatia,,Public water supply,2016,Cubic metres,6,Millions,258.93,
Croatia,,Public water supply,2017,Cubic metres,6,Millions,250.65,
Croatia,,Public water supply,2018,Cubic metres,6,Millions,255.34,
Croatia,,Public water supply,2019,Cubic metres,6,Millions,260.3,
Croatia,,Public water supply,2020,Cubic metres,6,Millions,258.8,
Croatia,,"Public water supply for agriculture, forestry and fishing",1995,Cubic metres,6,Millions,130.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",1996,Cubic metres,6,Millions,151.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",1997,Cubic metres,6,Millions,159.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",1998,Cubic metres,6,Millions,171.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",1999,Cubic metres,6,Millions,200.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2000,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2001,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2002,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2003,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2004,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2005,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2006,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2007,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2008,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2009,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2010,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2011,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2012,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2013,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2014,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2015,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2016,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2017,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2018,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2019,Cubic metres,6,Millions,2.0,
Croatia,,"Public water supply for agriculture, forestry and fishing",2020,Cubic metres,6,Millions,2.0,
Croatia,,Public water supply for mining and quarrying,2000,Cubic metres,6,Millions,0.31,
Croatia,,Public water supply for mining and quarrying,2001,Cubic metres,6,Millions,0.31,
Croatia,,Public water supply for mining and quarrying,2002,Cubic metres,6,Millions,0.31,
Croatia,,Public water supply for mining and quarrying,2003,Cubic metres,6,Millions,0.31,
Croatia,,Public water supply for mining and quarrying,2004,Cubic metres,6,Millions,0.31,
Croatia,,Public water supply for mining and quarrying,2005,Cubic metres,6,Millions,0.31,
Croatia,,Public water supply for mining and quarrying,2006,Cubic metres,6,Millions,0.31,
Croatia,,Public water supply for mining and quarrying,2007,Cubic metres,6,Millions,0.31,
Croatia,,Public water supply for mining and quarrying,2008,Cubic metres,6,Millions,0.28,
Croatia,,Public water supply for mining and quarrying,2009,Cubic metres,6,Millions,0.29,
Croatia,,Public water supply for mining and quarrying,2010,Cubic metres,6,Millions,0.33,
Croatia,,Public water supply for mining and quarrying,2011,Cubic metres,6,Millions,0.35,
Croatia,,Public water supply for mining and quarrying,2012,Cubic metres,6,Millions,0.36,
Croatia,,Public water supply for mining and quarrying,2013,Cubic metres,6,Millions,0.33,
Croatia,,Public water supply for mining and quarrying,2014,Cubic metres,6,Millions,0.33,
Croatia,,Public water supply for mining and quarrying,2015,Cubic metres,6,Millions,0.32,
Croatia,,Public water supply for mining and quarrying,2016,Cubic metres,6,Millions,0.38,
Croatia,,Public water supply for mining and quarrying,2017,Cubic metres,6,Millions,0.34,
Croatia,,Public water supply for mining and quarrying,2018,Cubic metres,6,Millions,0.22,
Croatia,,Public water supply for mining and quarrying,2019,Cubic metres,6,Millions,0.24,
Croatia,,Public water supply for mining and quarrying,2020,Cubic metres,6,Millions,0.22,
Croatia,,Public water supply for total manufacturing,2000,Cubic metres,6,Millions,12.75,
Croatia,,Public water supply for total manufacturing,2001,Cubic metres,6,Millions,12.75,
Croatia,,Public water supply for total manufacturing,2002,Cubic metres,6,Millions,12.75,
Croatia,,Public water supply for total manufacturing,2003,Cubic metres,6,Millions,12.75,
Croatia,,Public water supply for total manufacturing,2004,Cubic metres,6,Millions,12.75,
Croatia,,Public water supply for total manufacturing,2005,Cubic metres,6,Millions,12.75,
