ObjectId,country,continent,h20_variable,year,h20_unit,h20_powercode_code,h20_powercode,h20_value,h20_flags
588352025,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2008,Cubic metres,6,Millions,0.0,
702632253,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2009,Cubic metres,6,Millions,0.0,
245039157,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2010,Cubic metres,6,Millions,0.0,
526500277,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2011,Cubic metres,6,Millions,0.0,
165065597,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2012,Cubic metres,6,Millions,0.0,
921203277,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2013,Cubic metres,6,Millions,0.0,
225579940,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2014,Cubic metres,6,Millions,0.0,
768507326,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2015,Cubic metres,6,Millions,0.0,
504204835,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2016,Cubic metres,6,Millions,0.0,
517861704,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2017,Cubic metres,6,Millions,0.0,
671495542,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2018,Cubic metres,6,Millions,0.0,
845805082,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2019,Cubic metres,6,Millions,0.0,
169830790,Bulgaria,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2020,Cubic metres,6,Millions,0.0,
